Remove the first two lines,,
origin,destination,price
MEX,BOG,7628.88
MEX,CEN,3931.68
MEX,CJS,2626.98
MEX,CME,4688.79
MEX,CPE,4814.22
MEX,CTM,1620.27
MEX,CUL,1077.47
MEX,CUN,4701.43
MEX,CUU,1343.24
MEX,CZM,9790.51
MEX,GDL,2711.55
MEX,GUA,1555.07
MEX,HAV,3643.74
MEX,HMO,7972.41
MEX,HUX,7354.15
MEX,JFK,4414.23
MEX,LAP,5891.16
MEX,MIA,2934.89
MEX,MID,9510.04
MEX,MTT,2641.94
MEX,MTY,4981.49
MEX,MZT,8422.81
MEX,OAX,4226.69
MEX,PVR,7716.61
MEX,REX,2187.46
MEX,SAT,2174.55
MEX,SJD,9196.11
MEX,SJO,2385.13
MEX,SNA,4282.1
MEX,TAM,4630.42
MEX,TGZ,2390.93
MEX,TIJ,2501.39
MEX,TRC,4471.6
MEX,VER,665.45
MEX,VSA,9288.3
MEX,ZCL,8229.53
MEX,ZIH,6234.96
MEX,ZLO,61.16
MIA,MEX,9020.24
MID,MEX,3658.87
MTT,MEX,8212.29
MTY,CUN,917.65
MTY,GDL,744.86
MTY,LAS,7112.37
MTY,MEX,8592.33
MTY,SAT,6878.04
MTY,TLC,727.26
MZT,MEX,7992.55
OAX,MEX,2631.49
PVR,MEX,7268.97
PVR,TLC,3034.17
REX,MEX,7593.83
SAT,MEX,8107.59
SAT,MTY,4509.81
SAT,TLC,2723.02
SJD,GDL,399.95
SJD,MEX,9692.17
SJD,TLC,3929.19
SJO,MEX,8710.44
SNA,GDL,3820.59
SNA,MEX,4737.43
TAM,MEX,7486.61
TGZ,MEX,354.09
TIJ,GDL,4715.06
TIJ,MEX,6020.09
TIJ,TLC,5337.54
TLC,ACA,3376.24
TLC,CUN,4674.2
TLC,LAS,813.48
TLC,MTY,5617.89
TLC,PVR,2292.92
TLC,SAT,7782.28
TLC,SJD,9981.73
TLC,TIJ,6.19
TLC,ZIH,5547.43
TRC,MEX,2328.59
VER,MEX,3321.69
VSA,MEX,8599.23
ZCL,MEX,2893.59
ZIH,MEX,1633.2
ZIH,TLC,7908.6
ZLO,MEX,1667.23
DEL,KBL,4508.19
DXB,KBL,8748.84
HEA,KBL,5485.76
ISB,KBL,2743.27
KBL,DEL,4959.58
KBL,DXB,3245.87
KBL,HEA,923.44
KBL,ISB,7544.24
AYT,ZRH,6505.78
BSL,HRG,8423.82
HRG,BSL,2968.35
HRG,ZRH,5089.88
PRN,ZRH,1098.35
RMF,ZRH,5965.08
SSH,ZRH,3605.09
ZRH,AYT,9473.87
ZRH,HRG,8838.18
ZRH,PRN,9449.12
ZRH,RMF,7266.2
ZRH,SSH,8439.06
ADA,HAJ,3103.41
ADA,STR,9521.05
ADB,CGN,1488.3
AGP,STR,4586.94
AGP,TXL,3758.56
AMS,HAM,4577.04
ARN,HAM,6448.29
BCN,CGN,6798.03
BCN,HAJ,9886.38
BCN,HAM,3560.31
BCN,STR,1266.62
BEG,STR,4695.37
BHX,HAM,9326.77
BHX,TXL,8684.73
BLQ,CGN,5935.21
BLQ,TXL,8925.28
BRE,STR,2867.64
BRI,CGN,2538.12
BRI,STR,9024.56
BRU,STR,5974.04
BUD,CGN,9423.21
BUD,HAM,736.4
BUD,STR,5260.57
CGN,BCN,2298.11
CGN,BLQ,346.49
CGN,BRI,502.58
CGN,BUD,5048.92
CGN,CTA,5304.61
CGN,DRS,4016.93
CGN,EDI,4797.3
CGN,ESB,2061.66
CGN,FCO,8411.47
CGN,FDH,801.01
CGN,FUE,3608.67
CGN,HAM,3177.66
CGN,KLU,8845.52
CGN,LEJ,9084.2
CGN,LHR,4005.67
CGN,LIS,7075.25
CGN,LPA,5684.27
CGN,MAN,7638.48
CGN,MXP,2619.45
CGN,NAP,2970.66
CGN,NCE,8571.94
CGN,NDR,8582.43
CGN,PMI,9217.23
CGN,PMO,8551.95
CGN,PRG,7530.66
CGN,RAK,6.69
CGN,RLG,7095.64
CGN,SAW,7081.17
CGN,SJJ,204.09
CGN,SKG,6870.66
CGN,SPU,4561.46
CGN,STN,6777.03
CGN,SZG,7360.2
CGN,TFS,7459.41
CGN,TLV,4833.01
CGN,TUN,9861.48
CGN,TXL,9542.58
CGN,VCE,893.09
CGN,VIE,7657.05
CGN,VKO,6194.53
CGN,XRY,8659.31
CGN,ZAG,9763.27
CGN,ZRH,9321.57
CTA,CGN,3153.8
CTA,STR,7384.92
CTA,TXL,778.2
DRS,CGN,4361.05
DRS,STR,4410.65
DTM,MUC,5411.64
DTM,PMI,7629.58
DTM,SAW,2729.65
DUS,PRN,3533.2
EDI,CGN,8045.72
ESB,CGN,6069.34
ESB,HAJ,4361.48
ESB,HAM,5338.53
ESB,TXL,9871.92
FCO,CGN,1632.76
FCO,HAJ,4716.51
FCO,STR,38.61
FDH,CGN,5890.14
FUE,CGN,9873.86
GVA,HAM,9162.06
GVA,TXL,5900.17
HAJ,ADA,9019.2
HAJ,BCN,9696.1
HAJ,ESB,1290.99
HAJ,FCO,2801.99
HAJ,MXP,5842.74
HAJ,PMI,844.46
HAJ,PRN,96.91
HAJ,SAW,2807.04
HAJ,STN,2730.53
HAJ,STR,1933.53
HAJ,TFS,7766
HAJ,VIE,2370.55
HAM,AMS,4029.87
HAM,ARN,5844.83
HAM,BCN,2671.65
HAM,BHX,4565.91
HAM,BUD,1803.25
HAM,CGN,9810.6
HAM,ESB,7080.98
HAM,GVA,9377.99
HAM,MAD,5346.35
HAM,MAN,635.27
HAM,MXP,6030.81
HAM,NUE,6262.13
HAM,OSL,6739.05
HAM,PMI,4683.39
HAM,PRN,4181.34
HAM,SAW,778.11
HAM,STR,5539.01
HAM,VIE,9130.74
KLU,CGN,7097.05
LEJ,CGN,1369.69
LEJ,STR,5912.43
LHR,CGN,8973.67
LHR,STR,3660.47
LIS,CGN,2247.91
LPA,CGN,3884.45
LPA,STR,5575.5
MAD,HAM,3904.22
MAN,CGN,1605.66
MAN,HAM,4971.92
MUC,DTM,9714.55
MXP,CGN,6044.9
MXP,HAJ,9840.91
MXP,HAM,3162.12
MXP,STR,1768.3
NAP,CGN,6325.97
NCE,CGN,9444.99
NDR,CGN,6690.94
NUE,HAM,5003.93
OSL,HAM,6657.6
PMI,CGN,1223.81
PMI,DTM,7505.05
PMI,HAJ,7909.74
PMI,HAM,8770.66
PMI,STR,4742.84
PMI,TXL,9292.12
PMO,CGN,1270.95
PRG,CGN,2620.1
PRN,DUS,5157.3
PRN,HAJ,3594.94
PRN,HAM,2912.07
PRN,STR,2631.53
PRN,TXL,1219.4
RAK,CGN,7078.76
RLG,CGN,5365.39
RLG,STR,3402.48
SAW,CGN,8787.42
SAW,DTM,4012.06
SAW,HAJ,174.49
SAW,HAM,1817.25
SAW,STR,9509.09
SAW,TXL,7838.66
SJJ,CGN,2740.71
SJJ,STR,2922.79
SKG,CGN,1201.17
SKG,STR,307.51
SPU,CGN,7012.36
SPU,STR,5395.61
STN,CGN,3892.55
STN,HAJ,9181.22
STN,STR,5124.34
STR,ADA,1951.75
STR,AGP,7477.5
STR,BCN,7385.53
STR,BEG,7918.64
STR,BRE,135.14
STR,BRI,5158.35
STR,BRU,6270.95
STR,BUD,8237.07
STR,CTA,9897.57
STR,DRS,5084.04
STR,FCO,2526.77
STR,HAJ,7060.3
STR,HAM,4684.67
STR,LEJ,988.5
STR,LHR,1186.46
STR,LPA,9655.53
STR,MXP,2576.87
STR,PMI,1305.55
STR,PRN,2745.61
STR,RLG,2740.86
STR,SJJ,7817.21
STR,SKG,9368.67
STR,SPU,8902.46
STR,STN,8585.96
STR,TXL,3574.34
STR,VIE,3528.37
STR,VKO,4350.84
STR,ZAG,5108.6
SZG,CGN,4887.01
TFS,CGN,6096.93
TFS,HAJ,553.05
TLV,CGN,7227.98
TNG,CGN,5681.81
TUN,CGN,9103.98
TXL,AGP,3496.8
TXL,BHX,3543.6
TXL,BLQ,5872.79
TXL,CGN,9644.43
TXL,CTA,4699.75
TXL,ESB,695.96
TXL,GVA,8852.79
TXL,PMI,9646.61
TXL,PRN,7315.38
TXL,SAW,2968.2
TXL,STR,2268.75
VCE,CGN,3174.93
VIE,CGN,178.72
VIE,HAJ,1840.56
VIE,HAM,4653.53
VIE,STR,5302.88
VKO,CGN,3104.49
VKO,STR,8525.75
XRY,CGN,596.24
ZAG,CGN,9716.93
ZAG,STR,3192.03
ZRH,CGN,3398.86
AKP,FAI,9604.25
BTT,AKP,518.63
BTT,CXF,3479.48
CEM,IRC,7095.55
CIK,FAI,6333.97
CIK,FYU,45.14
CXF,AKP,2944.29
FAI,BTT,2392.22
FAI,CEM,2567.27
FAI,CIK,8230.73
FAI,FYU,5719.17
FAI,MLY,2392.4
FAI,RMP,7976.11
FAI,SVS,6460.72
FAI,TAL,7762.61
FAI,WBQ,5345.91
FYU,CIK,9065.85
FYU,FAI,1205.27
IRC,FAI,3021.74
MLY,MNT,4096.05
MNT,FAI,9246.59
RMP,FAI,3299.2
SVS,FAI,3817.8
SVS,WBQ,8935.4
TAL,FAI,6286.18
WBQ,FAI,4252.75
WBQ,SVS,1397.49
AKI,TLT,2786.14
ATT,KUK,7763.2
BET,ATT,1704.36
BET,EEK,6991.58
BET,GNU,2046.17
BET,KPN,3325.42
BET,KWN,6350.54
BET,KWT,3198.89
BET,MLL,5931.3
BET,NME,5400.6
BET,WNA,1981.02
BET,WTL,3572.74
CYF,BET,5163.7
EEK,BET,3719.27
EEK,KWN,3311.32
GNU,PTU,1694.23
KKH,KWK,3310.67
KKI,AKI,3919.03
KPN,CYF,2632.84
KUK,NUP,7933.15
KWK,BET,84.11
KWN,BET,5699.03
KWN,EEK,6089.59
KWT,KKI,4359.28
MLL,BET,5092.06
NME,OOK,24.88
NUP,BET,6405.54
OOK,TNK,1018.64
PKA,BET,3180.79
PTU,BET,736.41
TLT,BET,2316.78
TNK,WWT,1592.98
WNA,PKA,7210.84
WTL,KKH,1380.78
WWT,BET,8690.27
BOC,SYQ,1975.7
GLF,PJM,7899.88
GLF,SYQ,8968.98
LIR,SYQ,6572.92
LIR,TNO,805.94
MGA,SYQ,8463.9
NOB,SYQ,485.95
PBP,NOB,3881.6
PJM,GLF,2633.29
PJM,SYQ,8052.47
SYQ,BOC,4364.55
SYQ,GLF,6304.79
SYQ,LIR,6794.1
SYQ,MGA,6970.94
SYQ,PJM,5111.11
SYQ,TMU,9206.2
SYQ,TNO,9116.34
SYQ,TTQ,226.56
SYQ,XQP,9969.75
TMU,NOB,4448.91
TNO,LIR,2466.06
TNO,SYQ,8255.31
TTQ,SYQ,8345.32
XQP,PMZ,6867.58
XQP,SYQ,2385.42
ACC,KMS,2096.31
KMS,ACC,7673.43
EDL,LOK,5537.62
EDL,NBO,7168.26
JUB,NBO,1891.64
KIS,EDL,7691.48
KIS,NBO,7797.53
LAU,MYD,9859.53
LOK,EDL,647.23
MBA,NBO,6352.76
MBA,ZNZ,2258.48
MYD,LAU,5212.94
MYD,NBO,2387.13
NBO,EDL,6982.69
NBO,JUB,581.08
NBO,KIS,2719.6
NBO,LOK,6406.38
NBO,MBA,3289.39
NBO,MYD,6562.03
NBO,ZNZ,7034.12
ZNZ,MBA,581.14
ZNZ,NBO,290.7
BCD,CEB,7831.27
BCD,CGY,670.65
BCD,MNL,2764.01
BKI,MNL,9140.46
BKK,MNL,4889.41
BWN,MNL,2886.96
BXU,CEB,6355.03
BXU,MNL,1560.91
CAN,MNL,981.57
CBO,MNL,5889.52
CEB,BCD,7290.68
CEB,BXU,9807.2
CEB,CGM,3965.77
CEB,CGY,1382.03
CEB,CRK,5648.58
CEB,DGT,1689.66
CEB,DPL,8952.92
CEB,DVO,3816.66
CEB,GES,1465.2
CEB,HKG,6075.31
CEB,IAO,4315.5
CEB,ICN,1856.96
CEB,ILO,6362.95
CEB,LGP,5457.57
CEB,MBT,1447.14
CEB,MNL,3221.5
CEB,MPH,6255.42
CEB,OZC,3975.96
CEB,PAG,9164.04
CEB,PPS,9299.08
CEB,PUS,5534.79
CEB,SIN,1724.52
CEB,SUG,3211.51
CEB,TAC,7758.42
CEB,USU,9904.7
CEB,ZAM,3696.42
CGK,MNL,2467.02
CGM,CEB,8862.45
CGY,BCD,465.06
CGY,CEB,2354.64
CGY,DVO,6670.6
CGY,ILO,506.23
CGY,MNL,6181.4
CGY,ZAM,1036.33
CRK,CEB,8481.52
CRK,HKG,575.41
CRK,MFM,879.4
CRK,SIN,7386.49
CYZ,MNL,7188.52
DGT,CEB,5688.08
DGT,MNL,9790.85
DPL,CEB,6976.47
DPL,DVO,1341.66
DPL,MNL,5515.66
DPS,MNL,5338.88
DVO,CEB,8725.39
DVO,CGY,1572
DVO,DPL,9887.8
DVO,ILO,1673.54
DVO,KLO,193.26
DVO,MNL,3454.6
DVO,PPS,6848.1
DVO,ZAM,7382.29
DXB,MNL,9185.21
GES,CEB,1036.13
GES,ILO,2088.3
GES,MNL,9819.11
HAN,MNL,1301.94
HKG,CEB,3772.2
HKG,CRK,5885.89
HKG,ILO,837.46
HKG,MNL,4263.47
HKT,MNL,2352.5
IAO,CEB,310.57
ICN,CEB,3536.87
ICN,MNL,5892.17
ILO,CEB,6760.76
ILO,CGY,5191.97
ILO,DVO,7941.93
ILO,GES,8343.22
ILO,HKG,3758.88
ILO,MNL,5710.33
ILO,PPS,7296.02
ILO,SIN,9678.09
ILO,TAC,3731.57
KIX,MNL,9283.96
KLO,CEB,4875.32
KLO,DVO,9751.42
KLO,MNL,3015.67
KUL,MNL,6905.84
LAO,MNL,3901.64
LGP,CEB,4210.55
LGP,MNL,6881.07
MBT,CEB,768.8
MFM,CRK,6697.02
MFM,MNL,769.12
MNL,BCD,384.67
MNL,BKI,9204.05
MNL,BKK,8951.01
MNL,BWN,6554.67
MNL,BXU,4686.38
MNL,CAN,6360.4
MNL,CBO,1026.89
MNL,CEB,8000.32
MNL,CGK,8509.96
MNL,CGY,939.78
MNL,CYZ,9387.67
MNL,DGT,1788.39
MNL,DPL,8030.23
MNL,DPS,1773.09
MNL,DVO,9625.34
MNL,DXB,4160.09
MNL,GES,9905.34
MNL,HAN,3967.44
MNL,HKG,6117.38
MNL,HKT,3043.17
MNL,ICN,1986.52
MNL,ILO,3918.8
MNL,KIX,394.5
MNL,KLO,6774.92
MNL,KUL,2213.82
MNL,LAO,5241.45
MNL,LGP,5594.8
MNL,MFM,8865.69
MNL,MPH,4853.33
MNL,OZC,9294.88
MNL,PAG,7803.48
MNL,PEK,0.91
MNL,PPS,680.41
MNL,PUS,3124.03
MNL,PVG,9605.64
MNL,REP,9359.24
MNL,RXS,6117.55
MNL,SGN,5827.37
MNL,SIN,7413.44
MNL,SJI,7182.83
MNL,SUG,3987.98
MNL,TAC,7988.11
MNL,TAG,3196.04
MNL,TPE,8508.28
MNL,TUG,163.39
MNL,USU,4755.25
MNL,VRC,9712.67
MNL,WNP,9995.38
MNL,XMN,9336.01
MNL,ZAM,9547.83
MPH,CEB,3849.8
MPH,MNL,7676.28
OZC,CEB,8786.41
OZC,MNL,505.25
PAG,CEB,9559.95
PAG,MNL,5693.32
PEK,MNL,9813.72
PPS,CEB,1849.15
PPS,DVO,3840.98
PPS,ILO,6222.81
PPS,MNL,3228.51
PUS,CEB,3256.88
PUS,MNL,3351.84
PVG,MNL,9122.35
REP,MNL,3.13
RXS,MNL,520.65
SGN,MNL,5961.98
SIN,CEB,821.84
SIN,CRK,7109.8
SIN,ILO,6295.5
SIN,MNL,2837.49
SJI,MNL,6194.79
SUG,CEB,4798.43
SUG,MNL,5522.23
TAC,CEB,5973.57
TAC,ILO,4182.7
TAC,MNL,5727.76
TAG,MNL,3270.08
TPE,MNL,3120.85
TUG,MNL,7133.39
TWT,ZAM,2001.65
USU,CEB,1433.37
USU,MNL,5187.29
VRC,MNL,7840.09
WNP,MNL,2354.81
XMN,MNL,2873.51
ZAM,CEB,6716.98
ZAM,CGY,8151.06
ZAM,DVO,662.86
ZAM,MNL,2454.44
ZAM,TWT,6213.21
ANU,MNI,6011.18
MNI,ANU,2769.89
ARH,CSH,5576.28
ARH,KSZ,612.55
ARH,LDG,4831.43
ARH,LED,5360.19
ARH,MMK,9008.57
ARH,NNM,9002.91
ARH,SVO,4940.56
ARH,USK,5257.07
CSH,ARH,5218.74
KSZ,ARH,9741.38
LDG,ARH,4519.8
LED,ARH,2135.81
LED,MMK,7247.76
LED,SCW,3074.53
MMK,ARH,9311.53
MMK,LED,444.95
MMK,SVO,3242.34
MMK,TOS,2657.84
NNM,ARH,126.3
SCW,LED,4003.99
SCW,SVO,3004.98
SVO,ARH,7001.03
SVO,MMK,8124.1
SVO,SCW,2275.75
TOS,MMK,177.26
USK,ARH,1538.92
IQQ,SCL,9705.22
SCL,CCP,2959.79
AEP,MVD,1072.4
AEP,PDP,6309.09
ASU,MVD,1303.95
ASU,STY,2318.73
EZE,MVD,3156.94
MVD,AEP,7886.47
MVD,ASU,7592.38
MVD,EZE,1240.48
MVD,POA,3582.53
MVD,STY,3837.85
PDP,AEP,4286.43
POA,MVD,1066.61
STY,ASU,6076.65
STY,MVD,6380.03
YBK,YCS,6295.1
YCB,YCO,84.56
YCB,YYH,2805.62
YCB,YZF,3439.66
YCO,YCB,2591.83
YCO,YZF,731.53
YCS,YBK,643.39
YCS,YRT,7322.64
YCY,YFB,4708.77
YCY,YIO,2065.53
YEG,YZF,5180.68
YEK,YXN,4643.61
YEK,YYQ,8019.24
YEV,YVQ,1319.59
YFB,YCY,4735.75
YFB,YGT,7043.31
YFB,YOW,4158.33
YFB,YRT,9952.75
YFB,YTE,6952.45
YFB,YUX,7811.63
YFB,YXP,7783.29
YGT,YFB,8791.41
YGT,YIO,8702.68
YGT,YUX,6717.32
YHK,YYH,7642.56
YHK,YZF,3047.88
YIO,YCY,6766.49
YIO,YGT,576.7
YOW,YFB,4678.59
YRT,YCS,4584.71
YRT,YEK,9503.68
YRT,YFB,9987.03
YRT,YXN,3158.38
YRT,YYQ,1788.77
YRT,YZF,5962.45
YTE,YFB,1474.92
YTH,YYQ,8769.04
YUT,YYQ,2221.72
YUX,YFB,6038.4
YUX,YGT,1305.48
YVM,YXP,4720.81
YVQ,YEV,5058.67
YVQ,YZF,5811.41
YWG,YRT,8005.73
YXN,YEK,2526.72
YXN,YRT,2782.63
YXP,YFB,2842.04
YXP,YVM,3644.32
YYH,YCB,980.77
YYH,YHK,8071.93
YYQ,YEK,3007.85
YYQ,YRT,4552.91
YYQ,YTH,9610.84
YYQ,YWG,3809.91
YZF,YCB,9610.86
YZF,YCO,469.33
YZF,YEG,7088.15
YZF,YHK,2440.75
YZF,YRT,7994.45
YZF,YVQ,9859.93
YZF,YYH,5309.71
YZS,YUT,2473.87
AMD,BLR,8474.58
AMD,BOM,4152.5
AMD,CCU,4572.16
AMD,DEL,8569.31
AMD,GOI,9530.42
AMD,HYD,117.19
AMD,JAI,9664.74
AMD,MAA,7879.63
AMD,PNQ,221.6
BBI,BOM,1431.38
BBI,CCU,9449.78
BBI,DEL,408.24
BBI,HYD,8287.67
BBI,VTZ,6176.85
BDQ,BOM,8063.1
BDQ,DEL,1435.76
BKK,CCU,1500.8
BKK,DEL,5935.76
BLR,AMD,2056.02
BLR,BOM,8867.49
BLR,CCU,7828.94
BLR,COK,4458.89
BLR,DEL,9569.14
BLR,GAU,1574.18
BLR,GOI,4150.24
BLR,HYD,4018.7
BLR,JAI,9900.2
BLR,LKO,6757
BLR,MAA,5165.26
BLR,NAG,9199.28
BLR,PNQ,8135.51
BLR,TRV,2767.38
BOM,AMD,5641.74
BOM,BBI,5431.75
BOM,BDQ,667.91
BOM,BLR,2145.44
BOM,CCU,2859.06
BOM,CJB,7449.71
BOM,COK,4447.81
BOM,DEL,7478.42
BOM,DXB,1293.61
BOM,GOI,6475.61
BOM,HYD,1357.53
BOM,IDR,5550.75
BOM,IXC,2320.62
BOM,IXJ,4031.58
BOM,JAI,9976.78
BOM,LKO,930.16
BOM,MAA,8890.25
BOM,MCT,6199.62
BOM,NAG,3415
BOM,PAT,3509.92
BOM,SXR,7071.34
BOM,TRV,251.8
BOM,VTZ,2364.28
CCU,AMD,3025.66
CCU,BBI,1557.41
CCU,BKK,8003.62
CCU,BLR,1305.27
CCU,BOM,7755.99
CCU,DEL,7558.64
CCU,DIB,1838.22
CCU,GAU,9538.65
CCU,HYD,450.22
CCU,IMF,3948.11
CCU,IXA,3306.77
CCU,JAI,666.72
CCU,MAA,4088.57
CCU,NAG,7584.29
CCU,PAT,1815.23
CCU,RPR,6635.81
CJB,BOM,2891.2
CJB,DEL,3673.33
CJB,HYD,5394.96
CJB,MAA,4915.98
COK,BLR,3610.06
COK,BOM,6759.42
COK,DEL,3971.52
COK,DXB,2774.89
COK,HYD,1533.23
COK,MAA,1677.34
COK,TRV,5503.76
DEL,AMD,3290.39
DEL,BBI,2700.96
DEL,BDQ,7985.16
DEL,BKK,8344.58
DEL,BLR,8889.51
DEL,BOM,349.45
DEL,CCU,8207.08
DEL,CJB,9785.99
DEL,COK,6233.79
DEL,DXB,8877.03
DEL,GAU,4022.2
DEL,GOI,7027.29
DEL,HYD,6964.89
DEL,IDR,5566.87
DEL,IXJ,8378.55
DEL,IXR,1271.47
DEL,KTM,3591.24
DEL,LKO,319.88
DEL,MAA,2985.16
DEL,NAG,1173.89
DEL,PAT,5490.26
DEL,PNQ,7741.43
DEL,RPR,5826.45
DEL,SXR,2941.09
DIB,CCU,3524.78
DXB,BOM,4939.46
DXB,COK,2608.29
DXB,DEL,4032.83
DXB,HYD,1795.17
DXB,MAA,5952.63
DXB,TRV,2656.68
GAU,BLR,9614.33
GAU,CCU,3807.08
GAU,DEL,3057.81
GAU,IMF,8915.63
GAU,IXA,9444.76
GOI,AMD,9054.5
GOI,BLR,5396.47
GOI,BOM,1421.74
GOI,DEL,7757.57
HYD,AMD,2465.98
HYD,BBI,795.08
HYD,BLR,2718.59
HYD,BOM,1815.91
HYD,CCU,1186.84
HYD,CJB,9250.2
HYD,COK,4325.55
HYD,DEL,8913.13
HYD,DXB,2597.53
HYD,JAI,279.42
HYD,MAA,3998.6
HYD,PNQ,1071.46
HYD,RPR,6501.47
HYD,VTZ,7349.34
IDR,BOM,8962.89
IDR,DEL,8177.63
IDR,NAG,4749.64
IDR,RPR,1370.09
IMF,CCU,1883.69
IMF,GAU,5267.37
IMF,IXA,6313.12
IXA,CCU,7893.43
IXA,GAU,887.36
IXA,IMF,1946.02
IXC,BOM,1747.91
IXJ,DEL,3176.6
IXJ,SXR,8540.27
IXR,BOM,9065.1
IXR,DEL,2237.75
IXR,PAT,827.07
JAI,AMD,8376.77
JAI,BLR,8770.3
JAI,BOM,6336.98
JAI,CCU,4392.09
JAI,HYD,428.91
KTM,DEL,7789.84
LKO,BLR,5282.7
LKO,BOM,5001.5
LKO,DEL,8528.41
LKO,PAT,9676.86
MAA,AMD,3220.01
MAA,BLR,7716.24
MAA,BOM,7863.87
MAA,CCU,2566.78
MAA,CJB,7656.77
MAA,COK,5687.44
MAA,DEL,553.47
MAA,DXB,8491.06
MAA,HYD,5616.71
MAA,PNQ,1775.11
MAA,SIN,1031.34
MAA,TRV,1807.37
MAA,VTZ,2608.84
MCT,BOM,2123.53
NAG,BLR,9955.44
NAG,BOM,8032.67
NAG,CCU,8285.1
NAG,DEL,5208.32
NAG,IDR,7163.24
NAG,PNQ,9538.5
PAT,CCU,9614.8
PAT,DEL,3570.47
PAT,IXR,5501.96
PAT,LKO,1866.63
PNQ,AMD,1131.38
PNQ,BLR,7205.07
PNQ,DEL,781.21
PNQ,HYD,4430.78
PNQ,MAA,8907.27
PNQ,NAG,4404.06
RPR,CCU,3946.8
RPR,DEL,7824.54
RPR,HYD,5538.5
RPR,IDR,3218.02
SIN,MAA,5405.94
SXR,BOM,887.97
SXR,DEL,8827.33
SXR,IXJ,4648.1
TRV,BLR,761.15
TRV,BOM,9230.46
TRV,COK,7908.08
TRV,DXB,6667.09
TRV,MAA,1001.01
VTZ,BBI,6132.83
VTZ,BOM,9528.35
VTZ,HYD,2428.07
VTZ,MAA,1388.07
ETH,SDV,7934.61
ETH,TLV,548.17
FCO,TLV,6850.1
SDV,ETH,4855.62
SXF,TLV,5958.33
TLV,ETH,4252.68
TLV,FCO,862.85
TLV,SXF,5712.64
CPH,SGD,5120.91
SGD,CPH,5565.85
YEV,YHI,823.53
YEV,YPC,1841.54
YEV,YSY,4369.01
YEV,YUB,4517.63
YEV,ZFM,5241.92
YHI,YEV,6192.08
YHI,YSY,1499.56
YPC,YEV,4392.74
YSY,YEV,346.3
YSY,YHI,8015.48
YUB,YEV,3551.41
ZFM,YEV,7681.16
DME,RTW,9104.73
EVN,RTW,8172.66
PRG,RTW,2758.18
RTW,DME,3653.91
RTW,EVN,474.67
RTW,PRG,488.37
RTW,SVX,308.88
SVX,RTW,4986.7
AYT,RIX,9609.7
RIX,AYT,9486.88
RIX,TFS,7032.37
TFS,RIX,8580.23
BKK,ICN,8519.85
BKK,PUS,7020.12
CEB,ICN,1996.63
CEB,PUS,2259.43
CJJ,CJU,1900.66
CJU,CJJ,9219.95
CJU,GMP,1956.47
CJU,PUS,6686.04
FUK,ICN,2563.95
GMP,CJU,6175.35
GMP,NGO,9108.47
GUM,ICN,4480.25
HKG,ICN,7312.13
ICN,BKK,6559.37
ICN,CEB,8892.03
ICN,FUK,4317.64
ICN,GUM,7324.8
ICN,HKG,7073.04
ICN,KIX,6689.12
ICN,MNL,9666.84
ICN,NGO,8806.4
ICN,NRT,3761.92
ICN,TAO,7211.89
KIX,ICN,4014.27
MNL,ICN,6623.08
NGO,GMP,4931.62
NGO,ICN,5324.57
NRT,ICN,6343.98
PUS,BKK,3797.14
PUS,CJU,4524.79
TAO,ICN,5402.45
YAB,YFB,4903.02
YAB,YRB,8814.33
YBK,YRT,6436.25
YBK,YUT,4171.91
YCB,YCO,2351.48
YCB,YHK,1439.33
YCB,YZF,3278.23
YCO,YCB,2740.73
YCO,YHI,7529.38
YCO,YZF,9062.25
YCS,YRT,3007.8
YCS,YZS,2180.1
YCY,YFB,6878.59
YCY,YIO,7478.52
YEG,YZF,3065.83
YEK,YRT,6987.24
YEK,YXN,8412.13
YEV,YVQ,6117.55
YFB,YAB,9828.28
YFB,YCY,1869.34
YFB,YGT,1825.08
YFB,YLC,9263.35
YFB,YOW,884.13
YFB,YRT,3845.75
YFB,YTE,2253.8
YFB,YUX,5958.88
YFB,YVP,1766.35
YFB,YXP,5857.26
YFS,YZF,1264.05
YGT,YFB,9816.24
YGT,YUX,2723.98
YHI,YCO,1915.84
YHK,YCB,3961.62
YHK,YYH,4762.49
YHY,YZF,7771.01
YIO,YCY,6989.28
YLC,YFB,9186.05
YOW,YFB,1847.9
YRB,YAB,578.76
YRT,YBK,7355.46
YRT,YCS,1813.91
YRT,YEK,4224.56
YRT,YFB,1314.75
YRT,YWG,9680.17
YRT,YXN,2092.52
YRT,YZF,9923.22
YTE,YFB,6753.7
YTE,YZS,261.74
YUL,YVP,1512.21
YUT,YBK,4356.27
YUX,YFB,4414.18
YUX,YGT,9321.17
YVM,YXP,9871.34
YVP,YFB,7256.87
YVP,YUL,7485.02
YVQ,YEV,3874.71
YVQ,YZF,223.55
YWG,YRT,21.63
YXN,YEK,4540.58
YXN,YRT,6102.38
YXP,YFB,8733.61
YXP,YVM,6421.83
YYH,YHK,5033.1
YYH,YZF,5950.94
YZF,YCB,927.18
YZF,YCO,8280.77
YZF,YEG,3376.13
YZF,YFS,9907.48
YZF,YHK,2893.32
YZF,YHY,9403.52
YZF,YRT,9502.69
YZF,YVQ,5579.99
YZS,YCS,4462.09
YZS,YTE,6647.66
FUK,HND,543.37
FUK,KIX,8616.78
HND,FUK,1146.21
HND,KIX,4969.84
HND,KKJ,9820.04
